"record_id","canonical_id","legacy_id","name","company","state","county","record_revision","structured_road_sequence","trusted_destination_source","trusted_destination_role","destination_latitude","destination_longitude","classification_bucket","last_usable_approved_highway_anchor","anchor_evidence_basis","primary_direction_source","primary_cleaned_road_order","older_sequence_conflict","overlay_status","overlay_reason","overlay_last_highway","ordered_exact_evidence","ordered_exact_section_count","teal_section_count","pr212_read_only_disposition","pr212_read_only_reason","fail_closed_reason","next_gate"
"90d4f3e4-f0a1-48eb-81f8-ea66ee6c80bb","90d4f3e4-f0a1-48eb-81f8-ea66ee6c80bb","ascent--stella","STELLA","Ascent","Ohio","Guernsey","1787459253071652","I-70 → Exit 193 → Hobbler Rd → Access Road → OR → US-22 → Hobbler Rd → Access Road","saved_pad_gps","saved pad reference","40.113555","-81.37761","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-22","directions_clear last anchor US-22 conflicts with historical-overlay last anchor I-70","directions_clear","I-70 → Exit 193 → Route 513 N (6.1 miles) → US-22 W (2.4 miles) → Hobbler Rd (0.032 mile) → Access Road","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","I-70","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor US-22 conflicts with historical-overlay last anchor I-70. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"25dc64b5-4a52-4cef-8b2c-62e7e36d64c7","25dc64b5-4a52-4cef-8b2c-62e7e36d64c7","ascent--tarpley","TARPLEY","Ascent","Ohio","Guernsey","1786265812046205","Route 70 → OH-513 → Bridgewater Rd → Lease Road","saved_pad_gps","saved pad reference","40.063839","-81.293734","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-513","directions_clear supplies a generic Route 70 start that remains provisional; the independently named last usable approved numbered-highway anchor is OH-513","directions_clear","Route 70 W → Quaker City Exit 193 → Route 513 N → Bridgewater Rd / 690 E (about 1.7 miles) → 94 N / Pisgah Rd (about 0.5 mile) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-513","yes","2","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: the generic Route 70 start remains provisional and no reviewed exact-record Google Navigate contract exists on main; runtime remains GPS-only.","Resolve the generic Route 70 start without assuming I-70, select 1-3 exact controls from the independently named last anchor through the written local roads, confirm the final approach by satellite, and prove both practical highway directions before any exact-record contract."
"07e2e252-8d2b-47b7-a12a-040deecefcae","07e2e252-8d2b-47b7-a12a-040deecefcae","ascent--wagler","WAGLER","Ascent","Ohio","Guernsey","1786258360881449","Titus Rd → Deck Rd → Lease Road","saved_pad_gps","saved pad reference","40.164906","-81.308695","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","US-22","uncorroborated generic or conflicting alias 'State Route 22' normalized provisionally as US-22","directions_clear","State Route 22 → Titus Rd / CR-878 (0.25 mile) → Deck Rd / CR-981 (0.50 mile) → Lease Road","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: uncorroborated generic or conflicting alias 'State Route 22' normalized provisionally as US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"c4ef4511-c391-48af-9e1a-7b70b90e9294","c4ef4511-c391-48af-9e1a-7b70b90e9294","ascent--wagner","WAGNER","Ascent","Ohio","Guernsey","1786246617744175","I-77 → Exit 44A → I-70 → Exit 193 → OH-513 → Oxford Rd → Basket Rd → Starr Rd → OR → OH-513 → Oxford Rd → Basket Rd → Starr Rd → OR → I-70 → Exit 193 → OH-513 → Oxford Rd → Basket Rd → Starr Rd","official_pad_reference","official pad reference","40.021181","-81.239429","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-513","directions_clear primary order names OH-513; normalized last usable approved anchor is OH-513","directions_clear","I-77 → Exit 44A → I-70 E (6 miles) → Exit 193 → OH-513 S (2.2 miles) → Oxford Rd (3.8 miles) → Basket Rd (1.3 miles) → Starr Rd (0.7 mile) → Entrance","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"f8597217-c26a-4b87-aad9-10be70e41590","f8597217-c26a-4b87-aad9-10be70e41590","ascent--waldo","WALDO","Ascent","Ohio","Guernsey","1786265812046205","OH-800 → OH-342 → Martha Rd → Titus Rd → Sligo Rd → Birmingham Rd → Freedom Rd → Lease Road","saved_pad_gps","saved pad reference","40.171589","-81.445777","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-258","uncorroborated generic or conflicting alias 'Route 258' normalized provisionally as OH-258; directions_clear last anchor OH-258 conflicts with historical-overlay last anchor OH-342","directions_clear","Route 800 N (3.2 miles) → Route 342 (4.7 miles) → Route 258 (3.6 miles) → Martha Rd (0.1 mile) → Titus Rd (2.2 miles) → Sligo Rd (4.6 miles) → Birmingham Rd / Peoli Rd (0.2 mile) → Freedom Rd (0.2 mile) → Lease Road / Devault Rd","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-342","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: uncorroborated generic or conflicting alias 'Route 258' normalized provisionally as OH-258; directions_clear last anchor OH-258 conflicts with historical-overlay last anchor OH-342. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"8e823835-2c10-4275-84e9-4067376fa364","8e823835-2c10-4275-84e9-4067376fa364","ascent--wampum","WAMPUM","Ascent","Ohio","Guernsey","1786258360881449","I-70 → OH-285 → OH-313 → Salem Rd → Nighthawk Rd → Keep Right Onto Divison Rd → Lease Road","saved_pad_gps","saved pad reference","39.962923","-81.440117","CLEAN_DIRECT_I70_CANDIDATE","OH-313","directions_clear primary order begins with I-70 normalized as I-70; last usable approved numbered-highway anchor is OH-313","directions_clear","I-70 → Exit 186 → OH-285 S (7.4 miles) → OH-313 E (0.9 mile) → Salem Rd (1.4 miles) → Nighthawk Rd (0.7 mile) → Divison Rd (0.3 mile) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-313","yes","3","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both I-70 directions in Google step detail, then add one exact-record contract with tests/accounting."
"88709ded-fda7-42df-ba94-b6bb6c04e45a","88709ded-fda7-42df-ba94-b6bb6c04e45a","ascent--watson","WATSON","Ascent","Ohio","Guernsey","1786265812046205","Route 70 → Exit 193 → OH-513 → OH-265 → OH-761 → Mel Franks Rd → Pad","saved_pad_gps","saved pad reference","39.963226","-81.362466","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-761","directions_clear last anchor OH-761 conflicts with historical-overlay last anchor OH-265","directions_clear","Route 70 → Quaker City Exit 193 → Route 513 S → Route 265 W (about 2 miles) → Route 761 S (about 4 miles) → Mel Franks Rd / Frankfort Rd → about 0.5 mile → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-265","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: directions_clear last anchor OH-761 conflicts with historical-overlay last anchor OH-265. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"5e3668fe-65aa-47b0-b7a9-168686b1827a","5e3668fe-65aa-47b0-b7a9-168686b1827a","ascent--able","ABLE","Ascent","Ohio","Harrison","1786258360881449","","official_pad_reference","official pad reference","40.300459","-80.98825","EXCLUDED_OR_INSUFFICIENT","","No usable canonical anchor is available.","written_directions","","false","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","INSUFFICIENT","Only unstructured written directions are available; a canonical route cannot be inferred without guessing.","Only unstructured written directions are available; a canonical route cannot be inferred without guessing.","Obtain a canonical authoritative road order; do not infer one from unstructured prose."
"f84fe2e3-be3f-400d-9683-4d111332fa2b","f84fe2e3-be3f-400d-9683-4d111332fa2b","ascent--ace","ACE","Ascent","Ohio","Harrison","1786265812046205","US-250 → Barriclow Rd → Deersville Rd → Aronld Rd → Pad","saved_pad_gps","saved pad reference","40.280406","-81.068282","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-250","directions_clear 'Route 250' normalized as US-250 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 250 W → Barriclow Rd (0.5 mile) → Deersville Rd (1.5 miles) → Aronld Rd (0.25 mile) → Pad","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","US-250","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"9f32ed65-4fb4-4e23-9cf6-87afdb0acb9c","9f32ed65-4fb4-4e23-9cf6-87afdb0acb9c","ascent--alpha","ALPHA","Ascent","Ohio","Harrison","1786265812046205","Route 22 → Industrial Park Rd → OH-519 → Lease Road → OR → Route 70 → OH-9 → OH-519 → Route 22 → Lease Road","saved_pad_gps","saved pad reference","40.197838","-81.060432","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-519","directions_clear 'Route 519' normalized as OH-519 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 West → Industrial Park Rd (2.4 miles) → Route 9 (4.5 miles to New Athens) → Route 519 West (approximately 3.9 miles) → Alpha entrance","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-519","no","0","0","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"39014302-2bd7-4c96-a5f0-0857f99986db","39014302-2bd7-4c96-a5f0-0857f99986db","ascent--beacon","BEACON","Ascent","Ohio","Harrison","1786258360881449","Domino Pad On Airport Rd → Pad","saved_pad_gps","saved pad reference","40.228358","-81.038333","NO_USABLE_NUMBERED_HIGHWAY_ANCHOR","","No non-saved Interstate, U.S., or Ohio state-route anchor can be selected from the authoritative current directions without guessing.","directions_clear","Airport Rd → Domino pad → approximately 0.5 mile → Beacon pad","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: the authoritative card has no usable Interstate, U.S., or Ohio state-route handoff anchor. Runtime remains pin-only/GPS-only.","Stay GPS-only/pin-only unless a later authoritative current card supplies a usable numbered-highway anchor."
"807ccb15-6f57-4c7a-978d-ab02e7a7c4ba","807ccb15-6f57-4c7a-978d-ab02e7a7c4ba","ascent--bella","BELLA","Ascent","Ohio","Harrison","1786265812046205","Route 22 → OH-9 → Airport Rd → Pad","saved_pad_gps","saved pad reference","40.235367","-81.0188","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-9","directions_clear 'Route 9' normalized as OH-9 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 W → Route 9 S → Airport Rd → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-9","yes","11","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"3e03a228-2ad4-4d0a-b3cb-5a25e8d54006","3e03a228-2ad4-4d0a-b3cb-5a25e8d54006","ascent--bouska","BOUSKA","Ascent","Ohio","Harrison","1786265512886177","I-70 → Exit 202 → US-800 → US-22 → Peidmont Freeport Rd → Lease Road → OR → I-77 → Exit 47 → US-22 → Peidmont Freeport Rd → Lease Road → OR → US-22 → US-250 → Peidmont Freeport Rd → Lease Road","saved_pad_gps","saved pad reference","40.19661","-81.232275","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear primary order names US-22; normalized last usable approved anchor is US-22","directions_clear","I-77 → Exit 47 → US-22 E (23 miles) → Peidmont Freeport Rd (1.1 miles) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"c3b42375-2422-470e-8949-f27e1f00b3d3","c3b42375-2422-470e-8949-f27e1f00b3d3","ascent--bsa","BSA","Ascent","Ohio","Harrison","1786258360881449","I-70 → Exit 202 → OH-800 → US-22 → Main St → OH-799 → Redeye Rd → Access Road → OR → US-22 → OH-800 → Main St → OH-799 → Redeye Rd → Access Road → OR → US-250 → OH-800 → Center St → Taylor Ave → OH-799 → Redeye Rd → Access Road","saved_pad_gps","saved pad reference","40.256309","-81.155001","CLEAN_DIRECT_I70_CANDIDATE","OH-799","directions_clear primary order begins with I-70 normalized as I-70; last usable approved numbered-highway anchor is OH-799","directions_clear","I-70 W (23 miles from Wheeling) → Exit 202 → OH-800 (11.5 miles) → US-22 E (0.6 mile) → OH-800 N (3.3 miles) → E Main St (0.2 mile) → OH-800 N (1.4 miles) → OH-799 E (2.8 miles) → OH-799 E (3.2 miles) → Redeye Rd / CR-60 (0.3 mile) → Redeye Rd (2.2 miles) → Minksville Rd / CR-54 (1.9 miles) → Brushy Fork Rd / CR-1 (1.0 mile) → Stringtown Rd / TR-339 (0.3 mile) → Access Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-799","yes","1","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both I-70 directions in Google step detail, then add one exact-record contract with tests/accounting."
